caso_id,perfil,mensaje,intencion_esperada,subintencion_esperada,intencion_resuelta,subintencion_resuelta,confianza,estado,requiere_aclaracion_esperado,requiere_aclaracion_resuelto,modo_intervencion_esperado,modo_intervencion_resuelto,razon_aclaracion,slots_faltantes_esperados,slots_faltantes_resueltos,slots_faltantes_correctos,clave_pregunta_esperada,clave_pregunta_resuelta,clave_pregunta_correcta,lectura_excluida_activada,mensaje_aclaracion,intencion_correcta,subintencion_correcta,aclaracion_correcta,modo_intervencion_correcto,reglas_aplicadas,candidatos,error
caso_512,perfil_18_solicitud_multiobjetivo,Tengo varios temas; retiro por ahora una recomendación y pregunto esto: necesito que cada almuerzo vaya separado y marcado; ¿pueden preparar el empaque de esa manera? Necesito que confirmen ese tipo de empaque; no estoy cambiando ingredientes del plato.,operacion,consultar_empaque,operacion,consultar_empaque,0.39878339396334794,needs_business_lookup,True,True,needs_business_lookup,needs_business_lookup,needs_business_lookup,[],[],True,packaging_business_lookup,packaging_business_lookup,True,False,Debo confirmar con el restaurante si puede preparar el empaque solicitado.,True,True,True,True,[],"[{""intent"": ""operacion"", ""subintent"": ""consultar_empaque"", ""score"": 0.416, ""priority"": 55, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""empacar""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""empacar""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.128, ""detail"": ""marcar""}]}, {""intent"": ""recomendacion"", ""subintent"": ""solicitar_recomendacion"", ""score"": 0.224, ""priority"": 65, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.224, ""detail"": ""recomendar""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion_producto"", ""score"": 0.16, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""preparar""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.096, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}]}]",
caso_513,perfil_18_solicitud_multiobjetivo,"Para no mezclar objetivos, separo una recomendación. Lo que sí necesito resolver es: quisiera programar la entrega para las doce del día; ¿pueden confirmar si atienden exactamente a esa hora? Quiero saber si pueden atender esa hora concreta, no consultar el domicilio en general.",operacion,consultar_pedido_programado,operacion,consultar_pedido_programado,0.7588654011637228,needs_business_lookup,True,True,needs_business_lookup,needs_business_lookup,needs_business_lookup,[],[],True,scheduled_order_lookup,scheduled_order_lookup,True,False,Debo confirmar si el restaurante puede atender la hora solicitada.,True,True,True,True,[],"[{""intent"": ""operacion"", ""subintent"": ""consultar_pedido_programado"", ""score"": 1.344, ""priority"": 55, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""SCHEDULED_ORDER""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""SCHEDULED_ORDER""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""programar""}]}, {""intent"": ""horario_ubicacion"", ""subintent"": ""consultar_horario"", ""score"": 1.04, ""priority"": 60, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.52, ""detail"": ""SCHEDULE_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.52, ""detail"": ""SCHEDULE_QUERY""}]}, {""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio"", ""score"": 0.84, ""priority"": 75, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""domicilio""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""domicilio""}, {""source"": ""PhraseMatcher"", ""weight"": 0.26, ""detail"": ""SERVICIO:domicilio""}, {""source"": ""PhraseMatcher"", ""weight"": 0.26, ""detail"": ""SERVICIO:domicilio""}]}, {""intent"": ""recomendacion"", ""subintent"": ""solicitar_recomendacion"", ""score"": 0.224, ""priority"": 65, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.224, ""detail"": ""recomendar""}]}, {""intent"": ""reserva_evento"", ""subintent"": ""solicitar_reserva"", ""score"": 0.2, ""priority"": 75, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.2, ""detail"": ""reservar""}]}]",
caso_514,perfil_18_solicitud_multiobjetivo,"También pensé preguntar por una reserva, pero lo dejo para después. Mi necesidad actual es: necesito coordinar la entrega de 30 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan? Necesito que el restaurante confirme la logística para ese grupo antes de armar el pedido.",domicilio,consultar_domicilio_grupal,reserva_evento,solicitar_reserva,0.6763200305674633,needs_user_clarification,True,True,needs_business_lookup,needs_user_clarification,"missing:date,time",[],"[""date"", ""time""]",False,group_delivery_lookup,missing_reservation_date,False,False,¿Para qué fecha necesitas la reserva?,False,False,True,False,[],"[{""intent"": ""reserva_evento"", ""subintent"": ""solicitar_reserva"", ""score"": 1.02, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""RESERVATION_REQUEST""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.2, ""detail"": ""reservar""}, {""source"": ""PhraseMatcher"", ""weight"": 0.24, ""detail"": ""SERVICIO:reserva""}]}, {""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio_grupal"", ""score"": 0.72, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.72, ""detail"": ""DELIVERY_GROUP""}]}, {""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio"", ""score"": 0.42, ""priority"": 75, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""domicilio""}, {""source"": ""PhraseMatcher"", ""weight"": 0.26, ""detail"": ""SERVICIO:domicilio""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.192, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}]}]",
caso_515,perfil_18_solicitud_multiobjetivo,"Tengo varios temas; retiro por ahora las instalaciones y pregunto esto: necesito organizar almuerzo para 50 personas, pero todavía no hemos definido qué platos pedir. Sí quiero iniciar el pedido para el grupo, pero aún no está completo.",pedido,iniciar_pedido_grupal,pedido,iniciar_pedido_grupal,0.43107120882087824,needs_user_clarification,True,True,needs_user_clarification,needs_user_clarification,missing:product,"[""product""]","[""product""]",True,missing_group_products,missing_group_products,True,False,¿Qué platos necesitas para el grupo?,True,True,True,True,[],"[{""intent"": ""pedido"", ""subintent"": ""iniciar_pedido_grupal"", ""score"": 0.58, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_GROUP_START""}]}, {""intent"": ""reserva_evento"", ""subintent"": ""consultar_eventos"", ""score"": 0.52, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.52, ""detail"": ""EVENT_QUERY""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.48, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.192, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""haber""}]}]",
caso_516,perfil_18_solicitud_multiobjetivo,"Para no mezclar objetivos, separo las instalaciones. Lo que sí necesito resolver es: para completar el pedido, anote 3 porciones de arroz con camarón y 2 de bagre a la marinera. Sí quiero añadir esos productos y cantidades al pedido activo; no es una cotización.",pedido,agregar_productos_pedido,pedido,iniciar_pedido,0.8018636799334097,needs_transaction_confirmation,True,True,needs_transaction_confirmation,needs_transaction_confirmation,needs_transaction_confirmation,[],[],True,confirm_order,confirm_order,True,False,Entendí el pedido. ¿Deseas que lo confirme con esos productos y cantidades?,True,False,True,True,"[""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 1.64, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""pedido"", ""subintent"": ""agregar_producto_pedido"", ""score"": 1.436, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.63, ""detail"": ""ORDER_ADD_SINGLE""}, {""source"": ""Matcher"", ""weight"": 0.63, ""detail"": ""ORDER_ADD_SINGLE""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.176, ""detail"": ""agregar""}]}, {""intent"": ""pedido"", ""subintent"": ""seleccionar_preparacion"", ""score"": 1.2, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""ORDER_SELECT_PREPARATION""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""ORDER_SELECT_PREPARATION_COMMAND""}]}, {""intent"": ""pedido"", ""subintent"": ""solicitar_modificacion"", ""score"": 0.6, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.12, ""detail"": ""agregar""}, {""source"": ""PriorityRule"", ""weight"": 0.48, ""detail"": ""negation_modification""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.28, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.14, ""detail"": ""PRODUCTO_ESPECIFICO:arroz_con_camaron""}, {""source"": ""PhraseMatcher"", ""weight"": 0.14, ""detail"": ""PRODUCTO_ESPECIFICO:bagre_a_la_marinera""}]}]",
caso_517,perfil_18_solicitud_multiobjetivo,"También pensé preguntar por un plato específico, pero lo dejo para después. Mi necesidad actual es: necesito una propuesta para un evento de 15 personas, pero todavía no tengo definida la fecha. Sí quiero gestionar el evento, no solamente conocer información general.",reserva_evento,solicitar_evento,reserva_evento,solicitar_evento,0.7120014979284015,needs_user_clarification,True,True,needs_user_clarification,needs_user_clarification,missing:date,"[""date""]","[""date""]",True,missing_event_date,missing_event_date,True,False,¿Para qué fecha estás planeando el evento?,True,True,True,True,[],"[{""intent"": ""reserva_evento"", ""subintent"": ""solicitar_evento"", ""score"": 0.82, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""EVENT_PROPOSAL_FOR_GROUP""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.096, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.096, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}]}]",
caso_518,perfil_18_solicitud_multiobjetivo,Tengo varios temas; retiro por ahora el horario y pregunto esto: ¿puedo pagar una parte por efectivo y completar el resto con tarjeta? Necesito que el restaurante confirme si permite dividir el pago; aún no estoy efectuándolo.,pago,consultar_pago_mixto,pago,consultar_pago_mixto,0.8472572278168683,needs_business_lookup,True,True,needs_business_lookup,needs_business_lookup,needs_business_lookup,[],[],True,mixed_payment_lookup,mixed_payment_lookup,True,False,Debo confirmar si el restaurante permite combinar esos medios de pago.,True,True,True,True,"[""PRIORITY_MIXED_PAYMENT""]","[{""intent"": ""pago"", ""subintent"": ""consultar_pago_mixto"", ""score"": 1.8, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 1.25, ""detail"": ""PAYMENT_MIXED""}, {""source"": ""PriorityRule"", ""weight"": 0.55, ""detail"": ""multiple_payment_methods""}]}, {""intent"": ""pago"", ""subintent"": ""consultar_medio_pago"", ""score"": 1.43, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""PAYMENT_QUERY""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""pagar""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""pagar""}, {""source"": ""PhraseMatcher"", ""weight"": 0.28, ""detail"": ""MEDIO_PAGO:efectivo""}, {""source"": ""PhraseMatcher"", ""weight"": 0.28, ""detail"": ""MEDIO_PAGO:tarjeta""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.096, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}]}]",
caso_519,perfil_18_solicitud_multiobjetivo,"Para no mezclar objetivos, separo un plato específico. Lo que sí necesito resolver es: quiero reservar una mesa para 25 personas, pero todavía no he indicado la fecha ni la hora. Sí quiero solicitar la reserva, no solamente conocer sus condiciones.",reserva_evento,solicitar_reserva,reserva_evento,solicitar_reserva,0.9081868733731383,needs_user_clarification,True,True,needs_user_clarification,needs_user_clarification,"missing:date,time","[""date"", ""time""]","[""date"", ""time""]",True,missing_reservation_date,missing_reservation_date,True,False,¿Para qué fecha necesitas la reserva?,True,True,True,True,[],"[{""intent"": ""reserva_evento"", ""subintent"": ""solicitar_reserva"", ""score"": 2.0, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""RESERVATION_REQUEST""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""RESERVATION_REQUEST""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.2, ""detail"": ""reservar""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.2, ""detail"": ""reservar""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.2, ""detail"": ""reservar""}, {""source"": ""PhraseMatcher"", ""weight"": 0.24, ""detail"": ""SERVICIO:reserva""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido_grupal"", ""score"": 1.16, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_GROUP_START""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_GROUP_START""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.192, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.096, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""haber""}]}]",
caso_520,perfil_18_solicitud_multiobjetivo,"También pensé preguntar por un plato específico, pero lo dejo para después. Mi necesidad actual es: ¿qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 30 personas? Estoy averiguando capacidad y condiciones; todavía no quiero solicitar el evento.",reserva_evento,consultar_eventos,reserva_evento,consultar_eventos,0.24783532778846562,needs_business_lookup,True,True,needs_business_lookup,needs_business_lookup,needs_business_lookup,[],[],True,events_lookup,events_lookup,True,False,Debo validar las condiciones actuales para realizar eventos en el restaurante.,True,True,True,True,[],"[{""intent"": ""reserva_evento"", ""subintent"": ""consultar_eventos"", ""score"": 0.22, ""priority"": 75, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.22, ""detail"": ""SERVICIO:eventos""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.096, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}]",
caso_521,perfil_18_solicitud_multiobjetivo,"Tengo varios temas; retiro por ahora las instalaciones y pregunto esto: quiero pedirlo sin salsa, pero todavía no he indicado a cuál plato debe aplicarse el cambio. Sí quiero hacer ese cambio en el pedido; no es solo una pregunta sobre ingredientes.",pedido,solicitar_modificacion,pedido,solicitar_modificacion,0.7748976294437845,needs_user_clarification,True,True,needs_user_clarification,needs_user_clarification,missing:product,"[""product""]","[""product""]",True,missing_modification_product,missing_modification_product,True,False,¿A cuál plato deseas hacerle ese cambio?,True,True,True,True,"[""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""pedido"", ""subintent"": ""solicitar_modificacion"", ""score"": 1.1, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""MODIFICATION_REMOVE""}, {""source"": ""PriorityRule"", ""weight"": 0.48, ""detail"": ""negation_modification""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.384, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.192, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""haber""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_detalle_producto"", ""score"": 0.06, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.06, ""detail"": ""INGREDIENTE:salsa""}]}]",
caso_522,perfil_18_solicitud_multiobjetivo,"Para no mezclar objetivos, separo una reserva. Lo que sí necesito resolver es: antes de decidir, quisiera saber cuál es el precio actual de trucha al ajillo. Solo quiero saber cuánto vale ese producto; todavía no lo agreguen al pedido.",precio,consultar_precio_producto,precio,consultar_precio_producto,0.9663855753809755,resolved,False,False,resolved,resolved,,[],[],True,,,True,False,,True,True,True,True,"[""CTX_PRODUCTO_ACTIVO"", ""CTX_CANTIDAD_PRODUCTO"", ""PRIORITY_RESERVATION_CONDITIONS"", ""PRIORITY_PRICE_OVER_WANT"", ""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""precio"", ""subintent"": ""consultar_precio_producto"", ""score"": 2.796, ""priority"": 95, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""PRICE_Q_WH""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""PRICE_Q_WH""}, {""source"": ""Matcher"", ""weight"": 0.52, ""detail"": ""PRICE_PRODUCT_TRAILING""}, {""source"": ""Matcher"", ""weight"": 0.52, ""detail"": ""PRICE_PRODUCT_TRAILING""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.176, ""detail"": ""valer""}, {""source"": ""PriorityRule"", ""weight"": 0.48, ""detail"": ""explicit_price_with_product""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 1.544, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""reserva_evento"", ""subintent"": ""solicitar_reserva"", ""score"": 1.22, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""RESERVATION_REQUEST""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.2, ""detail"": ""reservar""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.2, ""detail"": ""reservar""}, {""source"": ""PhraseMatcher"", ""weight"": 0.24, ""detail"": ""SERVICIO:reserva""}]}, {""intent"": ""pedido"", ""subintent"": ""seleccionar_preparacion"", ""score"": 0.76, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""ORDER_SELECT_PREPARATION_COMMAND""}, {""source"": ""Context"", ""weight"": 0.16, ""detail"": ""producto_activo:trucha_al_ajillo""}]}, {""intent"": ""precio"", ""subintent"": ""consultar_precios_generales"", ""score"": 0.644, ""priority"": 95, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""PRICE_GENERAL""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""precio""}]}]",
caso_523,perfil_18_solicitud_multiobjetivo,"También pensé preguntar por una reserva, pero lo dejo para después. Mi necesidad actual es: necesito consultar precios, pero aún no he decidido qué plato quiero revisar. Quiero consultar un precio, pero aún no he escogido el plato.",precio,consultar_precios_generales,precio,consultar_precios_generales,0.7399288417929761,needs_user_clarification,True,True,needs_user_clarification,needs_user_clarification,missing:product,"[""product""]","[""product""]",True,missing_product_for_price,missing_product_for_price,True,False,¿De cuál plato deseas conocer el precio?,True,True,True,True,"[""PRIORITY_RESERVATION_CONDITIONS""]","[{""intent"": ""precio"", ""subintent"": ""consultar_precios_generales"", ""score"": 1.288, ""priority"": 95, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""PRICE_GENERAL""}, {""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""PRICE_GENERAL""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""precio""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""precio""}]}, {""intent"": ""reserva_evento"", ""subintent"": ""solicitar_reserva"", ""score"": 1.02, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""RESERVATION_REQUEST""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.2, ""detail"": ""reservar""}, {""source"": ""PhraseMatcher"", ""weight"": 0.24, ""detail"": ""SERVICIO:reserva""}]}, {""intent"": ""reserva_evento"", ""subintent"": ""consultar_reserva"", ""score"": 0.55, ""priority"": 75, ""reasons"": [{""source"": ""PriorityRule"", ""weight"": 0.55, ""detail"": ""reservation_conditions""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.192, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.192, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""haber""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""haber""}]}]",
caso_524,perfil_18_solicitud_multiobjetivo,Tengo varios temas; retiro por ahora una reserva y pregunto esto: tengo un presupuesto máximo de treinta y cinco mil pesos y quisiera saber qué plato de mar me alcanza. Quiero ver qué me alcanza con ese monto; todavía no armen el pedido.,precio,solicitar_recomendacion_por_presupuesto,reserva_evento,solicitar_reserva,0.7441592248301069,needs_user_clarification,True,True,needs_business_lookup,needs_user_clarification,"missing:date,time",[],"[""date"", ""time""]",False,budget_recommendation_lookup,missing_reservation_date,False,False,¿Para qué fecha necesitas la reserva?,False,False,True,False,[],"[{""intent"": ""reserva_evento"", ""subintent"": ""solicitar_reserva"", ""score"": 1.02, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""RESERVATION_REQUEST""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.2, ""detail"": ""reservar""}, {""source"": ""PhraseMatcher"", ""weight"": 0.24, ""detail"": ""SERVICIO:reserva""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.384, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.192, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}]}]",
caso_525,perfil_18_solicitud_multiobjetivo,"Para no mezclar objetivos, separo el medio de pago. Lo que sí necesito resolver es: no sé cuál escoger; ¿qué plato me recomiendan si prefiero algo de sabor suave? Quiero orientación para escoger; la recomendación todavía no es un pedido.",recomendacion,solicitar_recomendacion,recomendacion,solicitar_recomendacion,0.8904309133098246,resolved,False,False,resolved,resolved,,[],[],True,,,True,False,,True,True,True,True,[],"[{""intent"": ""recomendacion"", ""subintent"": ""solicitar_recomendacion"", ""score"": 1.508, ""priority"": 65, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.56, ""detail"": ""RECOMMENDATION_QUALITY""}, {""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""RECOMMENDATION_QUERY""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.224, ""detail"": ""recomendar""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.224, ""detail"": ""recomendar""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.288, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""reserva_evento"", ""subintent"": ""solicitar_reserva"", ""score"": 0.2, ""priority"": 75, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.2, ""detail"": ""reservar""}]}, {""intent"": ""pago"", ""subintent"": ""consultar_medio_pago"", ""score"": 0.16, ""priority"": 75, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""pagar""}]}]",
