caso_id,perfil,mensaje_original,mensaje_normalizado,intencion_esperada,entidades_fase1,entidades_phrase_matcher,cantidad_entities,cantidad_descartadas_solapamiento,error
caso_261,perfil_09_preferencias_alimentarias,"Hola, quisiera revisar bien esta opción. Antes de decidir, quisiera saber cuál es el precio actual de trucha al ajillo.","hola, quisiera revisar bien esta opción. antes de decidir, quisiera saber cuál es el precio actual de trucha al ajillo.",precio,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""trucha_al_ajillo""}]","[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""trucha_al_ajillo"", ""canonical"": ""Trucha al Ajillo"", ""text"": ""trucha al ajillo"", ""normalized_text"": ""trucha al ajillo"", ""start_char"": 102, ""end_char"": 118, ""start_token"": 20, ""end_token"": 23, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""al_ajillo"", ""canonical"": ""al_ajillo"", ""text"": ""al ajillo"", ""normalized_text"": ""al ajillo"", ""start_char"": 109, ""end_char"": 118, ""start_token"": 21, ""end_token"": 23, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_262,perfil_09_preferencias_alimentarias,"Hola, quisiera revisar bien esta opción. Necesito consultar precios, pero aún no he decidido qué plato quiero revisar.","hola, quisiera revisar bien esta opción. necesito consultar precios, pero aún no he decidido qué plato quiero revisar.",precio,[],[],0,0,
caso_263,perfil_09_preferencias_alimentarias,"Hola, quisiera revisar bien esta opción. Tengo un presupuesto máximo de cincuenta mil pesos y quisiera saber qué plato de mar me alcanza.","hola, quisiera revisar bien esta opción. tengo un presupuesto máximo de cincuenta mil pesos y quisiera saber qué plato de mar me alcanza.",precio,"[{""entity_type"": ""MONEY"", ""entity_id"": ""50000""}]",[],0,0,
caso_264,perfil_09_preferencias_alimentarias,"Hola, quisiera revisar bien esta opción. ¿Qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 20 personas?","hola, quisiera revisar bien esta opción. ¿qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 20 personas?",reserva_evento,[],"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""eventos"", ""canonical"": ""eventos"", ""text"": ""almuerzo empresarial"", ""normalized_text"": ""almuerzo empresarial"", ""start_char"": 95, ""end_char"": 115, ""start_token"": 17, ""end_token"": 19, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_265,perfil_09_preferencias_alimentarias,"Hola, quisiera revisar bien esta opción. Antes de reservar quisiera conocer las condiciones, disponibilidad y posibles costos de la mesa.","hola, quisiera revisar bien esta opción. antes de reservar quisiera conocer las condiciones, disponibilidad y posibles costos de la mesa.",reserva_evento,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""reserva""}]",[],0,0,
caso_266,perfil_09_preferencias_alimentarias,"Hola, quisiera revisar bien esta opción. Necesito una propuesta para un evento de 4 personas, pero todavía no tengo definida la fecha.","hola, quisiera revisar bien esta opción. necesito una propuesta para un evento de 4 personas, pero todavía no tengo definida la fecha.",reserva_evento,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""eventos""}]",[],0,0,
caso_267,perfil_09_preferencias_alimentarias,"Hola, quisiera revisar bien esta opción. Quiero reservar una mesa para 25 personas, pero todavía no he indicado la fecha ni la hora.","hola, quisiera revisar bien esta opción. quiero reservar una mesa para 25 personas, pero todavía no he indicado la fecha ni la hora.",reserva_evento,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""reserva""}]",[],0,0,
caso_268,perfil_09_preferencias_alimentarias,"Hola, quisiera revisar bien esta opción. Muchas gracias por la información y por ayudarme a revisar las opciones de la carta.","hola, quisiera revisar bien esta opción. muchas gracias por la información y por ayudarme a revisar las opciones de la menú.",social,[],"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 119, ""end_char"": 123, ""start_token"": 22, ""end_token"": 23, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_269,perfil_09_preferencias_alimentarias,"Hola, quisiera revisar bien esta opción. Estoy entre salmón y mapará; ¿cuál es más suave y fácil de comer?","hola, quisiera revisar bien esta opción. estoy entre salmón y mapará; ¿cuál es más suave y fácil de comer?",catalogo,"[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""salmon""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""mapara""}]","[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""salmon"", ""canonical"": ""Salmón"", ""text"": ""salmón"", ""normalized_text"": ""salmón"", ""start_char"": 53, ""end_char"": 59, ""start_token"": 10, ""end_token"": 11, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""mapara"", ""canonical"": ""Mapará"", ""text"": ""mapará"", ""normalized_text"": ""mapará"", ""start_char"": 62, ""end_char"": 68, ""start_token"": 12, ""end_token"": 13, ""priority"": 80, ""source"": ""PhraseMatcher""}]",2,0,
caso_270,perfil_09_preferencias_alimentarias,"Hola, quisiera revisar bien esta opción. Quisiera saber cuáles mariscos tienen disponibles dentro de la carta regular.","hola, quisiera revisar bien esta opción. quisiera saber cuáles mariscos tienen disponibles dentro de la menú regular.",catalogo,"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""mariscos""}]","[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""mariscos"", ""canonical"": ""Mariscos"", ""text"": ""mariscos"", ""normalized_text"": ""mariscos"", ""start_char"": 63, ""end_char"": 71, ""start_token"": 11, ""end_token"": 12, ""priority"": 70, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 104, ""end_char"": 108, ""start_token"": 17, ""end_token"": 18, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,0,
caso_271,perfil_10_operativo_pedido_grupal,Buenos días. Para coordinar correctamente necesito resolver lo siguiente: para registrar la compra necesito factura electrónica; ¿el restaurante la expide y qué datos solicita?,buenos días. para coordinar correctamente necesito resolver lo siguiente: para registrar la compra necesito factura electrónica; ¿el restaurante la expide y qué datos solicita?,operacion,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura electrónica"", ""normalized_text"": ""factura electrónica"", ""start_char"": 108, ""end_char"": 127, ""start_token"": 16, ""end_token"": 18, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,1,
caso_272,perfil_10_operativo_pedido_grupal,Buenos días. Para coordinar correctamente necesito resolver lo siguiente: necesito que cada almuerzo vaya separado y marcado; ¿pueden preparar el empaque de esa manera?,buenos días. para coordinar correctamente necesito resolver lo siguiente: necesito que cada almuerzo vaya separado y marcado; ¿pueden preparar el empaque de esa manera?,operacion,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""empaque_individual""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""etiquetado_nombre""}]",[],0,0,
caso_273,perfil_10_operativo_pedido_grupal,Buenos días. Para coordinar correctamente necesito resolver lo siguiente: quisiera programar la entrega para las doce del día; ¿pueden confirmar si atienden exactamente a esa hora?,buenos días. para coordinar correctamente necesito resolver lo siguiente: quisiera programar la entrega para las doce del día; ¿pueden confirmar si atienden exactamente a esa hora?,operacion,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""pedido_programado""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 96, ""end_char"": 103, ""start_token"": 14, ""end_token"": 15, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_274,perfil_10_operativo_pedido_grupal,Buenos días. Para coordinar correctamente necesito resolver lo siguiente: necesito coordinar la entrega de 30 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan?,buenos días. para coordinar correctamente necesito resolver lo siguiente: necesito coordinar la entrega de 30 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan?,domicilio,[],"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 96, ""end_char"": 103, ""start_token"": 14, ""end_token"": 15, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_275,perfil_10_operativo_pedido_grupal,"Buenos días. Para coordinar correctamente necesito resolver lo siguiente: necesito organizar almuerzo para 50 personas, pero todavía no hemos definido qué platos pedir.","buenos días. para coordinar correctamente necesito resolver lo siguiente: necesito organizar almuerzo para 50 personas, pero todavía no hemos definido qué platos pedir.",pedido,[],[],0,0,
caso_276,perfil_10_operativo_pedido_grupal,"Buenos días. Para coordinar correctamente necesito resolver lo siguiente: para completar el pedido, anote 3 porciones de arroz con camarón y 2 de bagre a la marinera.","buenos días. para coordinar correctamente necesito resolver lo siguiente: para completar el pedido, anote 3 porciones de arroz con camarón y 2 de bagre a la marinera.",pedido,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""bagre_a_la_marinera""}]","[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 121, ""end_char"": 126, ""start_token"": 20, ""end_token"": 21, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 121, ""end_char"": 138, ""start_token"": 20, ""end_token"": 23, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 131, ""end_char"": 138, ""start_token"": 22, ""end_token"": 23, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""bagre_a_la_marinera"", ""canonical"": ""Bagre a la Marinera"", ""text"": ""bagre a la marinera"", ""normalized_text"": ""bagre a la marinera"", ""start_char"": 146, ""end_char"": 165, ""start_token"": 26, ""end_token"": 30, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""a_la_marinera"", ""canonical"": ""a_la_marinera"", ""text"": ""a la marinera"", ""normalized_text"": ""a la marinera"", ""start_char"": 152, ""end_char"": 165, ""start_token"": 27, ""end_token"": 30, ""priority"": 75, ""source"": ""PhraseMatcher""}]",5,4,
caso_277,perfil_10_operativo_pedido_grupal,"Buenos días. Para coordinar correctamente necesito resolver lo siguiente: necesito una propuesta para un evento de 15 personas, pero todavía no tengo definida la fecha.","buenos días. para coordinar correctamente necesito resolver lo siguiente: necesito una propuesta para un evento de 15 personas, pero todavía no tengo definida la fecha.",reserva_evento,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""eventos""}]",[],0,0,
caso_278,perfil_10_operativo_pedido_grupal,Buenos días. Para coordinar correctamente necesito resolver lo siguiente: ¿puedo pagar una parte por efectivo y completar el resto con tarjeta?,buenos días. para coordinar correctamente necesito resolver lo siguiente: ¿puedo pagar una parte por efectivo y completar el resto con tarjeta?,pago,"[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""efectivo""}, {""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""tarjeta""}]","[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""efectivo"", ""canonical"": ""efectivo"", ""text"": ""efectivo"", ""normalized_text"": ""efectivo"", ""start_char"": 101, ""end_char"": 109, ""start_token"": 17, ""end_token"": 18, ""priority"": 70, ""source"": ""PhraseMatcher""}, {""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""tarjeta"", ""canonical"": ""Tarjeta"", ""text"": ""con tarjeta"", ""normalized_text"": ""con tarjeta"", ""start_char"": 131, ""end_char"": 142, ""start_token"": 22, ""end_token"": 24, ""priority"": 70, ""source"": ""PhraseMatcher""}]",2,1,
caso_279,perfil_10_operativo_pedido_grupal,"Buenos días. Para coordinar correctamente necesito resolver lo siguiente: quiero reservar una mesa para 25 personas, pero todavía no he indicado la fecha ni la hora.","buenos días. para coordinar correctamente necesito resolver lo siguiente: quiero reservar una mesa para 25 personas, pero todavía no he indicado la fecha ni la hora.",reserva_evento,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""reserva""}]",[],0,0,
caso_280,perfil_10_operativo_pedido_grupal,Buenos días. Para coordinar correctamente necesito resolver lo siguiente: ¿qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 30 personas?,buenos días. para coordinar correctamente necesito resolver lo siguiente: ¿qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 30 personas?,reserva_evento,[],"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""eventos"", ""canonical"": ""eventos"", ""text"": ""almuerzo empresarial"", ""normalized_text"": ""almuerzo empresarial"", ""start_char"": 128, ""end_char"": 148, ""start_token"": 20, ""end_token"": 22, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_281,perfil_10_operativo_pedido_grupal,"Buenos días. Para coordinar correctamente necesito resolver lo siguiente: quiero pedirlo sin salsa, pero todavía no he indicado a cuál plato debe aplicarse el cambio.","buenos días. para coordinar correctamente necesito resolver lo siguiente: quiero pedirlo sin salsa, pero todavía no he indicado a cuál plato debe aplicarse el cambio.",pedido,"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""salsa""}]","[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""salsa"", ""canonical"": ""Salsa"", ""text"": ""salsa"", ""normalized_text"": ""salsa"", ""start_char"": 93, ""end_char"": 98, ""start_token"": 14, ""end_token"": 15, ""priority"": 65, ""source"": ""PhraseMatcher""}]",1,0,
caso_282,perfil_10_operativo_pedido_grupal,"Buenos días. Para coordinar correctamente necesito resolver lo siguiente: antes de decidir, quisiera saber cuál es el precio actual de trucha al ajillo.","buenos días. para coordinar correctamente necesito resolver lo siguiente: antes de decidir, quisiera saber cuál es el precio actual de trucha al ajillo.",precio,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""trucha_al_ajillo""}]","[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""trucha_al_ajillo"", ""canonical"": ""Trucha al Ajillo"", ""text"": ""trucha al ajillo"", ""normalized_text"": ""trucha al ajillo"", ""start_char"": 135, ""end_char"": 151, ""start_token"": 23, ""end_token"": 26, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""al_ajillo"", ""canonical"": ""al_ajillo"", ""text"": ""al ajillo"", ""normalized_text"": ""al ajillo"", ""start_char"": 142, ""end_char"": 151, ""start_token"": 24, ""end_token"": 26, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_283,perfil_10_operativo_pedido_grupal,"Buenos días. Para coordinar correctamente necesito resolver lo siguiente: necesito consultar precios, pero aún no he decidido qué plato quiero revisar.","buenos días. para coordinar correctamente necesito resolver lo siguiente: necesito consultar precios, pero aún no he decidido qué plato quiero revisar.",precio,[],[],0,0,
caso_284,perfil_10_operativo_pedido_grupal,Buenos días. Para coordinar correctamente necesito resolver lo siguiente: tengo un presupuesto máximo de treinta y cinco mil pesos y quisiera saber qué plato de mar me alcanza.,buenos días. para coordinar correctamente necesito resolver lo siguiente: tengo un presupuesto máximo de treinta y cinco mil pesos y quisiera saber qué plato de mar me alcanza.,precio,"[{""entity_type"": ""MONEY"", ""entity_id"": ""35000""}]",[],0,0,
caso_285,perfil_10_operativo_pedido_grupal,Buenos días. Para coordinar correctamente necesito resolver lo siguiente: no sé cuál escoger; ¿qué plato me recomiendan si prefiero algo de sabor suave?,buenos días. para coordinar correctamente necesito resolver lo siguiente: no sé cuál escoger; ¿qué plato me recomiendan si prefiero algo de sabor suave?,recomendacion,[],[],0,0,
caso_286,perfil_10_operativo_pedido_grupal,Buenos días. Para coordinar correctamente necesito resolver lo siguiente: tengo alergia a lácteos; ¿qué opción podrían recomendarme después de validar ingredientes y preparación?,buenos días. para coordinar correctamente necesito resolver lo siguiente: tengo alergia a lácteos; ¿qué opción podrían recomendarme después de validar ingredientes y preparación?,recomendacion,"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""lacteos""}]","[{""entity_type"": ""ALERGENO"", ""entity_id"": ""lacteos"", ""canonical"": ""Lácteos"", ""text"": ""lácteos"", ""normalized_text"": ""lácteos"", ""start_char"": 90, ""end_char"": 97, ""start_token"": 14, ""end_token"": 15, ""priority"": 90, ""source"": ""PhraseMatcher""}]",1,0,
caso_287,perfil_10_operativo_pedido_grupal,Buenos días. Para coordinar correctamente necesito resolver lo siguiente: estoy evitando huevo y quisiera una recomendación compatible con esa restricción.,buenos días. para coordinar correctamente necesito resolver lo siguiente: estoy evitando huevo y quisiera una recomendación compatible con esa restricción.,recomendacion,"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""huevo""}]","[{""entity_type"": ""ALERGENO"", ""entity_id"": ""huevo"", ""canonical"": ""Huevo"", ""text"": ""huevo"", ""normalized_text"": ""huevo"", ""start_char"": 89, ""end_char"": 94, ""start_token"": 13, ""end_token"": 14, ""priority"": 90, ""source"": ""PhraseMatcher""}]",1,0,
caso_288,perfil_10_operativo_pedido_grupal,"Buenos días. Para coordinar correctamente necesito resolver lo siguiente: antes de reservar quisiera conocer las condiciones, disponibilidad y posibles costos de la mesa.","buenos días. para coordinar correctamente necesito resolver lo siguiente: antes de reservar quisiera conocer las condiciones, disponibilidad y posibles costos de la mesa.",reserva_evento,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""reserva""}]",[],0,0,
caso_289,perfil_10_operativo_pedido_grupal,"Buenos días. Para coordinar correctamente necesito resolver lo siguiente: necesito confirmar si bagre a la marinera contiene pescado, porque se trata de una alergia alimentaria.","buenos días. para coordinar correctamente necesito resolver lo siguiente: necesito confirmar si bagre a la marinera contiene pescado, porque se trata de una alergia alimentaria.",seguridad_alimentaria,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""bagre_a_la_marinera""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado""}]","[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""bagre_a_la_marinera"", ""canonical"": ""Bagre a la Marinera"", ""text"": ""bagre a la marinera"", ""normalized_text"": ""bagre a la marinera"", ""start_char"": 96, ""end_char"": 115, ""start_token"": 14, ""end_token"": 18, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""a_la_marinera"", ""canonical"": ""a_la_marinera"", ""text"": ""a la marinera"", ""normalized_text"": ""a la marinera"", ""start_char"": 102, ""end_char"": 115, ""start_token"": 15, ""end_token"": 18, ""priority"": 75, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 125, ""end_char"": 132, ""start_token"": 19, ""end_token"": 20, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 125, ""end_char"": 132, ""start_token"": 19, ""end_token"": 20, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 125, ""end_char"": 132, ""start_token"": 19, ""end_token"": 20, ""priority"": 70, ""source"": ""PhraseMatcher""}]",5,2,
caso_290,perfil_10_operativo_pedido_grupal,"Buenos días. Para coordinar correctamente necesito resolver lo siguiente: ¿usan aceite, utensilios o superficies compartidas con productos que contienen soya?","buenos días. para coordinar correctamente necesito resolver lo siguiente: ¿usan aceite, utensilios o superficies compartidas con productos que contienen soya?",seguridad_alimentaria,"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""soya""}]","[{""entity_type"": ""ALERGENO"", ""entity_id"": ""soya"", ""canonical"": ""Soya"", ""text"": ""soya"", ""normalized_text"": ""soya"", ""start_char"": 153, ""end_char"": 157, ""start_token"": 23, ""end_token"": 24, ""priority"": 90, ""source"": ""PhraseMatcher""}]",1,0,
caso_291,perfil_10_operativo_pedido_grupal,Buenos días. Para coordinar correctamente necesito resolver lo siguiente: muchas gracias por la información y por ayudarme a revisar las opciones de la carta.,buenos días. para coordinar correctamente necesito resolver lo siguiente: muchas gracias por la información y por ayudarme a revisar las opciones de la menú.,social,[],"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 152, ""end_char"": 156, ""start_token"": 25, ""end_token"": 26, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_292,perfil_10_operativo_pedido_grupal,Buenos días. Para coordinar correctamente necesito resolver lo siguiente: estoy entre trucha y pargo rojo; ¿cuál es más suave y fácil de comer?,buenos días. para coordinar correctamente necesito resolver lo siguiente: estoy entre trucha y pargo rojo; ¿cuál es más suave y fácil de comer?,catalogo,"[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""trucha""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pargo_rojo""}]","[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""trucha"", ""canonical"": ""trucha"", ""text"": ""trucha"", ""normalized_text"": ""trucha"", ""start_char"": 86, ""end_char"": 92, ""start_token"": 13, ""end_token"": 14, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pargo_rojo"", ""canonical"": ""Pargo rojo"", ""text"": ""pargo rojo"", ""normalized_text"": ""pargo rojo"", ""start_char"": 95, ""end_char"": 105, ""start_token"": 15, ""end_token"": 17, ""priority"": 80, ""source"": ""PhraseMatcher""}]",2,1,
caso_293,perfil_10_operativo_pedido_grupal,Buenos días. Para coordinar correctamente necesito resolver lo siguiente: quisiera saber cuáles arroces tienen disponibles dentro de la carta regular.,buenos días. para coordinar correctamente necesito resolver lo siguiente: quisiera saber cuáles arroces tienen disponibles dentro de la menú regular.,catalogo,"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""arroces""}]","[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""arroces"", ""canonical"": ""Arroces"", ""text"": ""arroces"", ""normalized_text"": ""arroces"", ""start_char"": 96, ""end_char"": 103, ""start_token"": 14, ""end_token"": 15, ""priority"": 70, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 136, ""end_char"": 140, ""start_token"": 20, ""end_token"": 21, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,0,
caso_294,perfil_10_operativo_pedido_grupal,"Buenos días. Para coordinar correctamente necesito resolver lo siguiente: ¿qué opciones de la carta pueden ofrecer sin crustáceos, teniendo en cuenta esa restricción?","buenos días. para coordinar correctamente necesito resolver lo siguiente: ¿qué opciones de la menú pueden ofrecer sin crustáceos, teniendo en cuenta esa restricción?",catalogo,"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 94, ""end_char"": 98, ""start_token"": 16, ""end_token"": 17, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""crustáceos"", ""normalized_text"": ""crustáceos"", ""start_char"": 118, ""end_char"": 128, ""start_token"": 20, ""end_token"": 21, ""priority"": 90, ""source"": ""PhraseMatcher""}]",2,0,
caso_295,perfil_10_operativo_pedido_grupal,Buenos días. Para coordinar correctamente necesito resolver lo siguiente: no conozco esa preparación; ¿me explican qué significa pedir un pescado a la plancha?,buenos días. para coordinar correctamente necesito resolver lo siguiente: no conozco esa preparación; ¿me explican qué significa pedir un pescado a la plancha?,catalogo,"[{""entity_type"": ""PREPARACION"", ""entity_id"": ""a_la_plancha""}]","[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 138, ""end_char"": 145, ""start_token"": 23, ""end_token"": 24, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 138, ""end_char"": 145, ""start_token"": 23, ""end_token"": 24, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 138, ""end_char"": 145, ""start_token"": 23, ""end_token"": 24, ""priority"": 70, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""a_la_plancha"", ""canonical"": ""a_la_plancha"", ""text"": ""a la plancha"", ""normalized_text"": ""a la plancha"", ""start_char"": 146, ""end_char"": 158, ""start_token"": 24, ""end_token"": 27, ""priority"": 75, ""source"": ""PhraseMatcher""}]",4,1,
caso_296,perfil_10_operativo_pedido_grupal,"Buenos días. Para coordinar correctamente necesito resolver lo siguiente: antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye langostinos al ajillo.","buenos días. para coordinar correctamente necesito resolver lo siguiente: antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye langostinos al ajillo.",catalogo,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""langostinos_al_ajillo""}]","[{""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""langostinos"", ""normalized_text"": ""langostinos"", ""start_char"": 150, ""end_char"": 161, ""start_token"": 22, ""end_token"": 23, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""langostinos_al_ajillo"", ""canonical"": ""Langostinos al Ajillo"", ""text"": ""langostinos al ajillo"", ""normalized_text"": ""langostinos al ajillo"", ""start_char"": 150, ""end_char"": 171, ""start_token"": 22, ""end_token"": 25, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""al_ajillo"", ""canonical"": ""al_ajillo"", ""text"": ""al ajillo"", ""normalized_text"": ""al ajillo"", ""start_char"": 162, ""end_char"": 171, ""start_token"": 23, ""end_token"": 25, ""priority"": 75, ""source"": ""PhraseMatcher""}]",3,2,
