caso_id,perfil,mensaje_original,mensaje_normalizado,senales_sintacticas,extraccion_sintactica,error
caso_433,perfil_15_seguridad_alimentaria,"Tengo un asunto de alergia para revisar después, pero no corresponde a esta solicitud: necesito organizar almuerzo para 15 personas, pero todavía no hemos definido qué platos pedir. Sí quiero iniciar el pedido para el grupo, pero aún no está completo.","tengo un asunto de alergia para revisar después, pero no corresponde a esta solicitud: necesito organizar almuerzo para 15 personas, pero todavía no hemos definido qué platos pedir. sí quiero iniciar el pedido para el grupo, pero aún no está completo.","[{""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tengo"", ""start_token"": 0, ""end_token"": 1}, {""rule_id"": ""ALLERGY_QUERY"", ""text"": ""alergia"", ""start_token"": 4, ""end_token"": 5}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""ORDER_GROUP_START"", ""text"": ""necesito organizar almuerzo para 15 personas"", ""start_token"": 16, ""end_token"": 22}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""EVENT_QUERY"", ""text"": ""organizar almuerzo"", ""start_token"": 17, ""end_token"": 19}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedir"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 33, ""end_token"": 34}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 33, ""end_token"": 34}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 36, ""end_token"": 37}]","{""quantities"": [1, 15], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_434,perfil_15_seguridad_alimentaria,"En este turno no estoy reportando un riesgo alimentario; pregunto: quisiera repetir exactamente el pedido de la vez pasada, aunque aquí no aparece el historial. Sí quiero repetir el pedido anterior, pero aquí no aparece cuál fue.","en este turno no estoy reportando un riesgo alimentario; pregunto: quisiera repetir exactamente el pedido de la vez pasada, aunque aquí no aparece el historial. sí quiero repetir el pedido anterior, pero aquí no aparece cuál fue.","[{""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""ORDER_REPEAT"", ""text"": ""quiero repetir el pedido anterior"", ""start_token"": 30, ""end_token"": 35}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 33, ""end_token"": 34}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuál"", ""start_token"": 40, ""end_token"": 41}]","{""quantities"": [1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_435,perfil_15_seguridad_alimentaria,"La seguridad alimentaria queda aparte; ahora necesito esto: para salmón, que es el pescado que estamos revisando, prefiero la preparación al vapor. Estoy escogiendo la preparación del producto que veníamos revisando, no consultando opciones generales.","la seguridad alimentaria queda aparte; ahora necesito esto: para salmón, que es el pescado que estamos revisando, prefiero la preparación al vapor. estoy escogiendo la preparación del producto que veníamos revisando, no consultando opciones generales.","[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 0, ""end_token"": 1}, {""rule_id"": ""AVAILABILITY_PRODUCT"", ""text"": ""queda"", ""start_token"": 3, ""end_token"": 4}, {""rule_id"": ""AVAILABILITY_PRODUCT_TRAILING"", ""text"": ""queda"", ""start_token"": 3, ""end_token"": 4}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 7, ""end_token"": 8}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 7, ""end_token"": 8}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""que"", ""start_token"": 13, ""end_token"": 14}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""que"", ""start_token"": 13, ""end_token"": 14}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""que es"", ""start_token"": 13, ""end_token"": 15}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""que"", ""start_token"": 13, ""end_token"": 14}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""que"", ""start_token"": 13, ""end_token"": 14}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""que"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""que"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""que"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""que"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 29, ""end_token"": 30}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""que"", ""start_token"": 33, ""end_token"": 34}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""que"", ""start_token"": 33, ""end_token"": 34}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""que"", ""start_token"": 33, ""end_token"": 34}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""que"", ""start_token"": 33, ""end_token"": 34}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_436,perfil_15_seguridad_alimentaria,"Tengo un asunto de alergia para revisar después, pero no corresponde a esta solicitud: antes de decidir, quisiera saber cuál es el precio actual de cazuela de mariscos. Solo quiero saber cuánto vale ese producto; todavía no lo agreguen al pedido.","tengo un asunto de alergia para revisar después, pero no corresponde a esta solicitud: antes de decidir, quisiera saber cuál es el precio actual de cazuela de mariscos. solo quiero saber cuánto vale ese producto; todavía no lo agreguen al pedido.","[{""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tengo"", ""start_token"": 0, ""end_token"": 1}, {""rule_id"": ""ALLERGY_QUERY"", ""text"": ""alergia"", ""start_token"": 4, ""end_token"": 5}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 20, ""end_token"": 21}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuál"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""PRICE_GENERAL"", ""text"": ""precio"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""PRICE_PRODUCT_TRAILING"", ""text"": ""precio"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 33, ""end_token"": 34}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 33, ""end_token"": 34}, {""rule_id"": ""DELIVERY_QUERY"", ""text"": ""cuánto"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""PRICE_PRODUCT_TRAILING"", ""text"": ""cuánto"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""cuánto"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""cuánto vale"", ""start_token"": 35, ""end_token"": 37}, {""rule_id"": ""DELIVERY_QUERY"", ""text"": ""vale"", ""start_token"": 36, ""end_token"": 37}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 42, ""end_token"": 43}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 45, ""end_token"": 46}]","{""quantities"": [1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_437,perfil_15_seguridad_alimentaria,"En este turno no estoy reportando un riesgo alimentario; pregunto: necesito consultar precios, pero aún no he decidido qué plato quiero revisar. Quiero consultar un precio, pero aún no he escogido el plato.","en este turno no estoy reportando un riesgo alimentario; pregunto: necesito consultar precios, pero aún no he decidido qué plato quiero revisar. quiero consultar un precio, pero aún no he escogido el plato.","[{""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""PRICE_GENERAL"", ""text"": ""precios"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PRICE_GENERAL"", ""text"": ""precio"", ""start_token"": 29, ""end_token"": 30}, {""rule_id"": ""PRICE_PRODUCT_TRAILING"", ""text"": ""precio"", ""start_token"": 29, ""end_token"": 30}]","{""quantities"": [1, 1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_438,perfil_15_seguridad_alimentaria,La seguridad alimentaria queda aparte; ahora necesito esto: tengo un presupuesto máximo de veinticinco mil pesos y quisiera saber qué plato de mar me alcanza. Quiero ver qué me alcanza con ese monto; todavía no armen el pedido.,la seguridad alimentaria queda aparte; ahora necesito esto: tengo un presupuesto máximo de veinticinco mil pesos y quisiera saber qué plato de mar me alcanza. quiero ver qué me alcanza con ese monto; todavía no armen el pedido.,"[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 0, ""end_token"": 1}, {""rule_id"": ""AVAILABILITY_PRODUCT"", ""text"": ""queda"", ""start_token"": 3, ""end_token"": 4}, {""rule_id"": ""AVAILABILITY_PRODUCT_TRAILING"", ""text"": ""queda"", ""start_token"": 3, ""end_token"": 4}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 7, ""end_token"": 8}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 7, ""end_token"": 8}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tengo"", ""start_token"": 10, ""end_token"": 11}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 41, ""end_token"": 42}]","{""quantities"": [1], ""monetary_values"": [25000], ""has_negation"": true, ""referenced_entities"": []}",
caso_439,perfil_15_seguridad_alimentaria,"Tengo un asunto de alergia para revisar después, pero no corresponde a esta solicitud: no sé cuál escoger; ¿qué plato me recomiendan si prefiero algo de sabor suave? Quiero orientación para escoger; la recomendación todavía no es un pedido.","tengo un asunto de alergia para revisar después, pero no corresponde a esta solicitud: no sé cuál escoger; ¿qué plato me recomiendan si prefiero algo de sabor suave? quiero orientación para escoger; la recomendación todavía no es un pedido.","[{""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tengo"", ""start_token"": 0, ""end_token"": 1}, {""rule_id"": ""ALLERGY_QUERY"", ""text"": ""alergia"", ""start_token"": 4, ""end_token"": 5}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuál"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""RECOMMENDATION_QUALITY"", ""text"": ""qué plato me recomiendan si prefiero algo de sabor suave"", ""start_token"": 22, ""end_token"": 32}, {""rule_id"": ""RECOMMENDATION_QUERY"", ""text"": ""recomiendan"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""algo"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 33, ""end_token"": 34}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 33, ""end_token"": 34}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 38, ""end_token"": 39}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 44, ""end_token"": 45}]","{""quantities"": [1, 1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_440,perfil_15_seguridad_alimentaria,En este turno no estoy reportando un riesgo alimentario; pregunto: ¿qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 12 personas? Estoy averiguando capacidad y condiciones; todavía no quiero solicitar el evento.,en este turno no estoy reportando un riesgo alimentario; pregunto: ¿qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 12 personas? estoy averiguando capacidad y condiciones; todavía no quiero solicitar el evento.,"[{""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 13, ""end_token"": 14}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 13, ""end_token"": 14}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 13, ""end_token"": 14}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 13, ""end_token"": 14}, {""rule_id"": ""CATALOG_PRODUCT_OFFER"", ""text"": ""manejan"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""manejan"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 36, ""end_token"": 37}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 36, ""end_token"": 37}]","{""quantities"": [1, 1, 12], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_441,perfil_15_seguridad_alimentaria,"La seguridad alimentaria queda aparte; ahora necesito esto: antes de reservar quisiera conocer las condiciones, disponibilidad y posibles costos de la mesa. Solo estoy averiguando cómo funciona la reserva; aún no quiero solicitarla.","la seguridad alimentaria queda aparte; ahora necesito esto: antes de reservar quisiera conocer las condiciones, disponibilidad y posibles costos de la mesa. solo estoy averiguando cómo funciona la reserva; aún no quiero solicitarla.","[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 0, ""end_token"": 1}, {""rule_id"": ""AVAILABILITY_PRODUCT"", ""text"": ""queda"", ""start_token"": 3, ""end_token"": 4}, {""rule_id"": ""AVAILABILITY_PRODUCT_TRAILING"", ""text"": ""queda"", ""start_token"": 3, ""end_token"": 4}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 7, ""end_token"": 8}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 7, ""end_token"": 8}, {""rule_id"": ""RESERVATION_REQUEST"", ""text"": ""reservar"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 13, ""end_token"": 14}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 31, ""end_token"": 32}, {""rule_id"": ""RESERVATION_REQUEST"", ""text"": ""reserva"", ""start_token"": 32, ""end_token"": 33}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 36, ""end_token"": 37}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 36, ""end_token"": 37}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_442,perfil_15_seguridad_alimentaria,"Tengo un asunto de alergia para revisar después, pero no corresponde a esta solicitud: necesito una propuesta para un evento de 30 personas, pero todavía no tengo definida la fecha. Sí quiero gestionar el evento, no solamente conocer información general.","tengo un asunto de alergia para revisar después, pero no corresponde a esta solicitud: necesito una propuesta para un evento de 30 personas, pero todavía no tengo definida la fecha. sí quiero gestionar el evento, no solamente conocer información general.","[{""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tengo"", ""start_token"": 0, ""end_token"": 1}, {""rule_id"": ""ALLERGY_QUERY"", ""text"": ""alergia"", ""start_token"": 4, ""end_token"": 5}, {""rule_id"": ""EVENT_PROPOSAL_FOR_GROUP"", ""text"": ""necesito una propuesta para un evento de 30 personas"", ""start_token"": 16, ""end_token"": 25}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito una"", ""start_token"": 16, ""end_token"": 18}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""una"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tengo"", ""start_token"": 29, ""end_token"": 30}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 31, ""end_token"": 32}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 35, ""end_token"": 36}]","{""quantities"": [1, 1, 1, 30], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_443,perfil_15_seguridad_alimentaria,"En este turno no estoy reportando un riesgo alimentario; pregunto: quiero reservar una mesa para 15 personas, pero todavía no he indicado la fecha ni la hora. Sí quiero solicitar la reserva, no solamente conocer sus condiciones.","en este turno no estoy reportando un riesgo alimentario; pregunto: quiero reservar una mesa para 15 personas, pero todavía no he indicado la fecha ni la hora. sí quiero solicitar la reserva, no solamente conocer sus condiciones.","[{""rule_id"": ""ORDER_GROUP_START"", ""text"": ""quiero reservar una mesa para 15 personas"", ""start_token"": 12, ""end_token"": 19}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""RESERVATION_REQUEST"", ""text"": ""reservar"", ""start_token"": 13, ""end_token"": 14}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""una"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 32, ""end_token"": 33}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 32, ""end_token"": 33}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 34, ""end_token"": 35}, {""rule_id"": ""RESERVATION_REQUEST"", ""text"": ""reserva"", ""start_token"": 35, ""end_token"": 36}]","{""quantities"": [1, 1, 15], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_444,perfil_15_seguridad_alimentaria,La seguridad alimentaria queda aparte; ahora necesito esto: estoy entre bagre y róbalo; ¿cuál es más suave y fácil de comer? Quiero compararlos por ese criterio antes de escoger; todavía no estoy pidiendo ninguno.,la seguridad alimentaria queda aparte; ahora necesito esto: estoy entre bagre y róbalo; ¿cuál es más suave y fácil de comer? quiero compararlos por ese criterio antes de escoger; todavía no estoy pidiendo ninguno.,"[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 0, ""end_token"": 1}, {""rule_id"": ""AVAILABILITY_PRODUCT"", ""text"": ""queda"", ""start_token"": 3, ""end_token"": 4}, {""rule_id"": ""AVAILABILITY_PRODUCT_TRAILING"", ""text"": ""queda"", ""start_token"": 3, ""end_token"": 4}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 7, ""end_token"": 8}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 7, ""end_token"": 8}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuál"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""PRODUCT_COMPARISON"", ""text"": ""cuál es más suave y"", ""start_token"": 17, ""end_token"": 22}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 26, ""end_token"": 27}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_445,perfil_15_seguridad_alimentaria,"Tengo un asunto de alergia para revisar después, pero no corresponde a esta solicitud: quisiera saber cuáles almuerzos ejecutivos tienen disponibles dentro de la carta regular. Necesito conocer los platos de esa categoría, no recibir el archivo completo del menú.","tengo un asunto de alergia para revisar después, pero no corresponde a esta solicitud: quisiera saber cuáles almuerzos ejecutivos tienen disponibles dentro de la menú regular. necesito conocer los platos de esa categoría, no recibir el archivo completo del menú.","[{""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tengo"", ""start_token"": 0, ""end_token"": 1}, {""rule_id"": ""ALLERGY_QUERY"", ""text"": ""alergia"", ""start_token"": 4, ""end_token"": 5}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""cuáles"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuáles"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""CATALOG_PRODUCT_OFFER"", ""text"": ""tienen"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""PARKING_QUERY"", ""text"": ""tienen"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tienen"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""AVAILABILITY_PRODUCT"", ""text"": ""disponibles"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""AVAILABILITY_PRODUCT_TRAILING"", ""text"": ""disponibles"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 29, ""end_token"": 30}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 29, ""end_token"": 30}, {""rule_id"": ""PAYMENT_QUERY"", ""text"": ""recibir"", ""start_token"": 38, ""end_token"": 39}]","{""quantities"": [1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
