caso_id,mensaje,intencion_esperada,subintencion_esperada,intencion_resuelta,subintencion_resuelta,confianza,estado,requiere_aclaracion_esperado,requiere_aclaracion_resuelto,intencion_correcta,subintencion_correcta,aclaracion_correcta,reglas_aplicadas,candidatos,error
caso_119,¿Manejan factura electrónica?,operacion,consultar_facturacion,menu,solicitar_menu,0.7782046124902293,ambiguous,True,True,False,False,True,[],"[{""intent"": ""menu"", ""subintent"": ""solicitar_menu"", ""score"": 1.65, ""priority"": 80, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}]}, {""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio"", ""score"": 1.62, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}]}, {""intent"": ""operacion"", ""subintent"": ""consultar_facturacion"", ""score"": 0.452, ""priority"": 55, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""facturar""}, {""source"": ""PhraseMatcher"", ""weight"": 0.26, ""detail"": ""SERVICIO:factura_electronica""}]}]",
caso_125,quiero pesacado frito,pedido,iniciar_pedido,,,0.0,unknown,True,True,False,False,True,[],"[{""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 0.1, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:frito""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.096, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}]",
caso_131,tiene camaron,catalogo,consultar_producto,catalogo,consultar_disponibilidad_producto,0.49378813915408803,resolved,False,False,True,False,True,[],"[{""intent"": ""catalogo"", ""subintent"": ""consultar_disponibilidad_producto"", ""score"": 0.52, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.52, ""detail"": ""AVAILABILITY_PRODUCT""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.216, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}, {""source"": ""PhraseMatcher"", ""weight"": 0.12, ""detail"": ""PRODUCTO_BASE:camaron""}]}]",
caso_132,uno de esos,pedido,agregar_producto_pedido,pedido,indicar_cantidad,0.6839958713081375,resolved,True,False,True,False,False,"[""CTX_CANTIDAD_PRODUCTO""]","[{""intent"": ""pedido"", ""subintent"": ""indicar_cantidad"", ""score"": 0.72, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.38, ""detail"": ""QUANTITY_ONLY""}, {""source"": ""Context"", ""weight"": 0.34, ""detail"": ""cantidad_con_producto_activo""}]}]",
caso_133,lo quiero en salsa,pedido,seleccionar_preparacion,,,0.0,unknown,False,True,False,False,False,[],"[{""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 0.1, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:en_salsa""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.096, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_detalle_producto"", ""score"": 0.06, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.06, ""detail"": ""INGREDIENTE:salsa""}]}]",
caso_139,quiero dos mojaras,pedido,agregar_producto_pedido,pedido,indicar_cantidad,0.4177177597981867,needs_clarification,True,True,True,False,True,[],"[{""intent"": ""pedido"", ""subintent"": ""indicar_cantidad"", ""score"": 0.38, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.38, ""detail"": ""QUANTITY_ONLY""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.096, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}]",
caso_144,precios,precio,consultar_precios_generales,,,0.0,unknown,True,True,False,False,True,[],"[{""intent"": ""precio"", ""subintent"": ""consultar_precios_generales"", ""score"": 0.144, ""priority"": 95, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""precio""}]}]",
caso_145,qué hay,menu,consultar_menu_general,,,0.0,unknown,False,True,False,False,False,[],"[{""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.096, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""haber""}]}]",
caso_147,uno frito,pedido,seleccionar_preparacion,pedido,indicar_cantidad,0.6610829866678671,resolved,True,False,True,False,False,"[""CTX_CANTIDAD_PRODUCTO""]","[{""intent"": ""pedido"", ""subintent"": ""indicar_cantidad"", ""score"": 0.72, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.38, ""detail"": ""QUANTITY_ONLY""}, {""source"": ""Context"", ""weight"": 0.34, ""detail"": ""cantidad_con_producto_activo""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 0.1, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:frito""}]}]",
caso_153,2,pedido,indicar_cantidad,pedido,indicar_cantidad,0.6839958713081375,resolved,False,False,True,True,True,"[""CTX_CANTIDAD_PRODUCTO""]","[{""intent"": ""pedido"", ""subintent"": ""indicar_cantidad"", ""score"": 0.72, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.38, ""detail"": ""QUANTITY_ONLY""}, {""source"": ""Context"", ""weight"": 0.34, ""detail"": ""cantidad_con_producto_activo""}]}]",
caso_156,qué es marinera,catalogo,consultar_definicion_preparacion,,,0.0,unknown,False,True,False,False,False,[],"[{""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 0.1, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:a_la_marinera""}]}]",
caso_161,¿La cazuela tiene leche o crema?,seguridad_alimentaria,consultar_alergenos,seguridad_alimentaria,consultar_alergenos,0.3866380128750695,resolved,True,False,True,True,False,[],"[{""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_alergenos"", ""score"": 0.4, ""priority"": 100, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.2, ""detail"": ""ALERGENO:lacteos""}, {""source"": ""PhraseMatcher"", ""weight"": 0.2, ""detail"": ""ALERGENO:lacteos""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.216, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}, {""source"": ""PhraseMatcher"", ""weight"": 0.12, ""detail"": ""PRODUCTO_BASE:cazuela""}]}]",
caso_163,¿Qué opción no es frita?,catalogo,consultar_preparacion,pedido,solicitar_modificacion,0.5024205317679551,resolved,False,False,False,False,True,"[""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""pedido"", ""subintent"": ""solicitar_modificacion"", ""score"": 0.48, ""priority"": 90, ""reasons"": [{""source"": ""PriorityRule"", ""weight"": 0.48, ""detail"": ""negation_modification""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 0.1, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:frito""}]}]",
caso_165,"Soy alérgica al camarón, ¿qué puedo pedir?",recomendacion,solicitar_recomendacion_por_alergia,seguridad_alimentaria,consultar_alergenos,0.9593680265943182,resolved,True,False,False,False,False,"[""PRIORITY_SAFETY_FIRST""]","[{""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_alergenos"", ""score"": 2.086, ""priority"": 100, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.8, ""detail"": ""ALLERGY_QUERY""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.336, ""detail"": ""alérgico""}, {""source"": ""PhraseMatcher"", ""weight"": 0.2, ""detail"": ""ALERGENO:crustaceos""}, {""source"": ""PriorityRule"", ""weight"": 0.75, ""detail"": ""safety_first""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.192, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.12, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.12, ""detail"": ""PRODUCTO_BASE:camaron""}]}]",
caso_170,¿Qué platos tienen sin mariscos?,catalogo,consultar_categoria_por_restriccion,catalogo,consultar_categoria,0.1981229603383441,resolved,True,False,True,False,False,[],"[{""intent"": ""catalogo"", ""subintent"": ""consultar_categoria"", ""score"": 0.18, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.18, ""detail"": ""CATEGORIA:mariscos""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.096, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}]}]",
caso_171,¿La salsa marinera contiene lácteos?,seguridad_alimentaria,consultar_alergenos,seguridad_alimentaria,consultar_alergenos,0.22119921692859512,ambiguous,True,True,True,True,True,[],"[{""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_alergenos"", ""score"": 0.2, ""priority"": 100, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.2, ""detail"": ""ALERGENO:lacteos""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 0.1, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:a_la_marinera""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_detalle_producto"", ""score"": 0.06, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.06, ""detail"": ""INGREDIENTE:salsa""}]}]",
caso_172,¿Pueden usar utensilios separados?,seguridad_alimentaria,consultar_contaminacion_cruzada,seguridad_alimentaria,consultar_contaminacion_cruzada,0.9274877669767594,resolved,True,False,True,True,False,[],"[{""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_contaminacion_cruzada"", ""score"": 1.64, ""priority"": 100, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""CROSS_CONTAMINATION""}, {""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""CROSS_CONTAMINATION""}]}]",
caso_173,¿Cuál plato no lleva gluten?,recomendacion,solicitar_recomendacion_por_restriccion,seguridad_alimentaria,consultar_alergenos,0.27385096292630906,resolved,True,False,False,False,False,[],"[{""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_alergenos"", ""score"": 0.2, ""priority"": 100, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.2, ""detail"": ""ALERGENO:gluten""}]}]",
caso_174,¿La mojarra se puede hacer a la plancha?,catalogo,consultar_preparacion_producto,,,0.0,unknown,False,True,False,False,False,[],"[{""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.12, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.12, ""detail"": ""PRODUCTO_BASE:mojarra""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 0.1, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:a_la_plancha""}]}]",
caso_176,¿Qué acompañamientos tienen huevo?,seguridad_alimentaria,consultar_alergenos,seguridad_alimentaria,consultar_alergenos,0.2233768090695044,ambiguous,True,True,True,True,True,[],"[{""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_alergenos"", ""score"": 0.2, ""priority"": 100, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.2, ""detail"": ""ALERGENO:huevo""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.096, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}]}]",
caso_177,¿El aceite se comparte con productos apanados?,seguridad_alimentaria,consultar_contaminacion_cruzada,seguridad_alimentaria,consultar_contaminacion_cruzada,0.73071904444755,resolved,True,False,True,True,False,[],"[{""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_contaminacion_cruzada"", ""score"": 0.82, ""priority"": 100, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""CROSS_CONTAMINATION""}]}]",
caso_178,¿Tienen una opción vegetariana?,catalogo,consultar_categoria_por_restriccion,,,0.0,unknown,True,True,False,False,True,[],"[{""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.096, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}]}]",
caso_181,Necesito almuerzo para doce personas.,pedido,iniciar_pedido_grupal,pedido,indicar_cantidad,0.4555613417607829,needs_clarification,True,True,True,False,True,[],"[{""intent"": ""pedido"", ""subintent"": ""indicar_cantidad"", ""score"": 0.38, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.38, ""detail"": ""QUANTITY_ONLY""}]}]",
caso_182,¿Pueden entregar todos los pedidos marcados?,operacion,consultar_empaque,pedido,iniciar_pedido,0.26449651450089695,resolved,True,False,False,False,False,[],"[{""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.192, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}]}]",
caso_183,¿Manejan factura electrónica?,operacion,consultar_facturacion,menu,solicitar_menu,0.7782046124902293,ambiguous,True,True,False,False,True,[],"[{""intent"": ""menu"", ""subintent"": ""solicitar_menu"", ""score"": 1.65, ""priority"": 80, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}]}, {""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio"", ""score"": 1.62, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}]}, {""intent"": ""operacion"", ""subintent"": ""consultar_facturacion"", ""score"": 0.452, ""priority"": 55, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""facturar""}, {""source"": ""PhraseMatcher"", ""weight"": 0.26, ""detail"": ""SERVICIO:factura_electronica""}]}]",
caso_185,¿Puedo programarlo para la una?,operacion,consultar_pedido_programado,menu,solicitar_menu,0.3946811893537757,ambiguous,True,True,False,False,True,[],"[{""intent"": ""menu"", ""subintent"": ""solicitar_menu"", ""score"": 0.55, ""priority"": 80, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}]}, {""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio"", ""score"": 0.54, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}]}, {""intent"": ""operacion"", ""subintent"": ""consultar_pedido_programado"", ""score"": 0.24, ""priority"": 55, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.24, ""detail"": ""SERVICIO:pedido_programado""}]}]",
caso_191,Necesito seis bagres y seis arroces con camarón.,pedido,agregar_productos_pedido,pedido,indicar_cantidad,0.6590433718622984,needs_clarification,True,True,True,False,True,[],"[{""intent"": ""pedido"", ""subintent"": ""indicar_cantidad"", ""score"": 0.76, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.38, ""detail"": ""QUANTITY_ONLY""}, {""source"": ""Matcher"", ""weight"": 0.38, ""detail"": ""QUANTITY_ONLY""}]}, {""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_alergenos"", ""score"": 0.2, ""priority"": 100, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.2, ""detail"": ""ALERGENO:crustaceos""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_categoria"", ""score"": 0.18, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.18, ""detail"": ""CATEGORIA:arroces""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.12, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.12, ""detail"": ""PRODUCTO_BASE:camaron""}]}]",
caso_192,¿Pueden poner el nombre de cada persona?,operacion,consultar_empaque,menu,solicitar_menu,0.99,ambiguous,True,True,False,False,True,[],"[{""intent"": ""menu"", ""subintent"": ""solicitar_menu"", ""score"": 5.5, ""priority"": 80, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}]}, {""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio"", ""score"": 5.4, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}]}, {""intent"": ""operacion"", ""subintent"": ""consultar_empaque"", ""score"": 0.24, ""priority"": 55, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.24, ""detail"": ""SERVICIO:etiquetado_nombre""}]}]",
caso_193,¿Cuál es el tiempo de entrega para doce pedidos?,domicilio,consultar_domicilio_grupal,domicilio,consultar_domicilio,0.6836797091247008,resolved,True,False,True,False,False,[],"[{""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio"", ""score"": 0.96, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""DELIVERY_QUERY""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""domicilio""}, {""source"": ""PhraseMatcher"", ""weight"": 0.26, ""detail"": ""SERVICIO:domicilio""}]}, {""intent"": ""menu"", ""subintent"": ""solicitar_menu"", ""score"": 0.55, ""priority"": 80, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""MENU_REQUEST""}]}, {""intent"": ""pedido"", ""subintent"": ""indicar_cantidad"", ""score"": 0.38, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.38, ""detail"": ""QUANTITY_ONLY""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.192, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}]}]",
caso_198,¿Tienen capacidad para cincuenta personas?,reserva_evento,consultar_eventos,pedido,indicar_cantidad,0.4177177597981867,needs_clarification,False,True,False,False,False,[],"[{""intent"": ""pedido"", ""subintent"": ""indicar_cantidad"", ""score"": 0.38, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.38, ""detail"": ""QUANTITY_ONLY""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.096, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}]}]",
caso_199,¿Puedo pagar una parte por transferencia y otra con tarjeta?,pago,consultar_pago_mixto,pago,consultar_medio_pago,0.6766435487508443,resolved,True,False,True,False,False,[],"[{""intent"": ""pago"", ""subintent"": ""consultar_medio_pago"", ""score"": 0.99, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""PAYMENT_QUERY""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""pagar""}, {""source"": ""PhraseMatcher"", ""weight"": 0.28, ""detail"": ""MEDIO_PAGO:transferencia_bancaria""}]}, {""intent"": ""menu"", ""subintent"": ""reenviar_menu"", ""score"": 0.65, ""priority"": 80, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.65, ""detail"": ""MENU_RETRY""}]}]",
