caso_id,perfil,mensaje_original,mensaje_normalizado,intencion_esperada,entidades_fase1,entidades_phrase_matcher,cantidad_entities,cantidad_descartadas_solapamiento,error
caso_138,cliente_04_adulta_mayor,"Señor, tienen el menú del día?","señor, tienen el menú del día?",consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 17, ""end_char"": 21, ""start_token"": 4, ""end_token"": 5, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_139,cliente_04_adulta_mayor,"Señor, pásame el menú","señor, pásame el menú",consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 17, ""end_char"": 21, ""start_token"": 4, ""end_token"": 5, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_140,cliente_04_adulta_mayor,"Tienen el menú del día, mi hijito?","tienen el menú del día, mi hijito?",consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 10, ""end_char"": 14, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_141,cliente_04_adulta_mayor,Tienen el menú del día?,tienen el menú del día?,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 10, ""end_char"": 14, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_142,cliente_04_adulta_mayor,Necesito pedir un mojarra frita,necesito pedir un mojarra frita,hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""mojarra_frita"", ""canonical"": ""Mojarra Frita"", ""text"": ""mojarra frita"", ""normalized_text"": ""mojarra frita"", ""start_char"": 18, ""end_char"": 31, ""start_token"": 3, ""end_token"": 5, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""frito"", ""canonical"": ""frito"", ""text"": ""frita"", ""normalized_text"": ""frita"", ""start_char"": 26, ""end_char"": 31, ""start_token"": 4, ""end_token"": 5, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_143,cliente_04_adulta_mayor,Pásame el menú,pásame el menú,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 10, ""end_char"": 14, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_144,cliente_04_adulta_mayor,Necesito pedir un pescado,necesito pedir un pescado,hacer_pedido,{},"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 18, ""end_char"": 25, ""start_token"": 3, ""end_token"": 4, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 18, ""end_char"": 25, ""start_token"": 3, ""end_token"": 4, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 18, ""end_char"": 25, ""start_token"": 3, ""end_token"": 4, ""priority"": 70, ""source"": ""PhraseMatcher""}]",3,0,
caso_145,cliente_04_adulta_mayor,"Quiero una ejecutivo, señor","quiero una ejecutivo, señor",hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""ejecutivo"", ""normalized_text"": ""ejecutivo"", ""start_char"": 11, ""end_char"": 20, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_146,cliente_04_adulta_mayor,"Quiero una combo, mi hijito","quiero una combo, mi hijito",hacer_pedido,{},[],0,0,
caso_147,cliente_04_adulta_mayor,"Señor, tienen el menú del día?","señor, tienen el menú del día?",consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 17, ""end_char"": 21, ""start_token"": 4, ""end_token"": 5, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_148,cliente_04_adulta_mayor,Me regala un cazuela,por favor me da un cazuela,hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""cazuela"", ""canonical"": ""cazuela"", ""text"": ""cazuela"", ""normalized_text"": ""cazuela"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 80, ""source"": ""PhraseMatcher""}]",1,0,
caso_149,cliente_04_adulta_mayor,"Señor, me mandas el menú","señor, me mandas el menú",consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 20, ""end_char"": 24, ""start_token"": 5, ""end_token"": 6, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_150,cliente_04_adulta_mayor,"Envíame la carta, mi hijito","envíame la menú, mi hijito",consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 11, ""end_char"": 15, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_151,cliente_04_adulta_mayor,Necesito pedir un hamburguesa,necesito pedir un hamburguesa,hacer_pedido,{},[],0,0,
caso_152,cliente_04_adulta_mayor,Envíame la carta,envíame la menú,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 11, ""end_char"": 15, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_153,cliente_04_adulta_mayor,Me mandas el menú,me mandas el menú,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 13, ""end_char"": 17, ""start_token"": 3, ""end_token"": 4, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_154,cliente_04_adulta_mayor,"Mándeme una hamburguesa, mi hijito","mándeme una hamburguesa, mi hijito",hacer_pedido,{},[],0,0,
caso_155,cliente_04_adulta_mayor,Me regala un cazuela,por favor me da un cazuela,hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""cazuela"", ""canonical"": ""cazuela"", ""text"": ""cazuela"", ""normalized_text"": ""cazuela"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 80, ""source"": ""PhraseMatcher""}]",1,0,
caso_156,cliente_04_adulta_mayor,Envíame la carta,envíame la menú,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 11, ""end_char"": 15, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_157,cliente_04_adulta_mayor,"Pásame el menú, señor","pásame el menú, señor",consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 10, ""end_char"": 14, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_158,cliente_04_adulta_mayor,Me regala un combo,por favor me da un combo,hacer_pedido,{},[],0,0,
caso_159,cliente_04_adulta_mayor,"Señor, quiero una hamburguesa","señor, quiero una hamburguesa",hacer_pedido,{},[],0,0,
caso_160,cliente_04_adulta_mayor,"Mi hijito, quiero una hamburguesa","mi hijito, quiero una hamburguesa",hacer_pedido,{},[],0,0,
caso_161,cliente_05_habitual,Mándeme una cazuela,mándeme una cazuela,hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""cazuela"", ""canonical"": ""cazuela"", ""text"": ""cazuela"", ""normalized_text"": ""cazuela"", ""start_char"": 12, ""end_char"": 19, ""start_token"": 2, ""end_token"": 3, ""priority"": 80, ""source"": ""PhraseMatcher""}]",1,0,
caso_162,cliente_05_habitual,Quiero una hamburguesa,quiero una hamburguesa,hacer_pedido,{},[],0,0,
caso_163,cliente_05_habitual,"Vecino, quiero una ejecutivo","vecino, quiero una ejecutivo",hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""ejecutivo"", ""normalized_text"": ""ejecutivo"", ""start_char"": 19, ""end_char"": 28, ""start_token"": 4, ""end_token"": 5, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_164,cliente_05_habitual,"Patrón, necesito pedir un arroz con camarón","patrón, necesito pedir un arroz con camarón",hacer_pedido,{},"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 26, ""end_char"": 31, ""start_token"": 5, ""end_token"": 6, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 26, ""end_char"": 43, ""start_token"": 5, ""end_token"": 8, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 36, ""end_char"": 43, ""start_token"": 7, ""end_token"": 8, ""priority"": 90, ""source"": ""PhraseMatcher""}]",3,3,
caso_165,cliente_05_habitual,"Vecino, me regala un mojarra frita","vecino, por favor me da un mojarra frita",hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""mojarra_frita"", ""canonical"": ""Mojarra Frita"", ""text"": ""mojarra frita"", ""normalized_text"": ""mojarra frita"", ""start_char"": 27, ""end_char"": 40, ""start_token"": 7, ""end_token"": 9, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""frito"", ""canonical"": ""frito"", ""text"": ""frita"", ""normalized_text"": ""frita"", ""start_char"": 35, ""end_char"": 40, ""start_token"": 8, ""end_token"": 9, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_166,cliente_05_habitual,"Patrón, ¿Cuánto demora el domicilio?","patrón, ¿cuál es el tiempo de entrega el domicilio?",consultar_tiempo_entrega,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 30, ""end_char"": 37, ""start_token"": 8, ""end_token"": 9, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""domicilio"", ""normalized_text"": ""domicilio"", ""start_char"": 41, ""end_char"": 50, ""start_token"": 10, ""end_token"": 11, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,0,
caso_167,cliente_05_habitual,"Por donde viene el domiciliario, patrón?","dónde está mi pedido el domiciliario, patrón?",consultar_tiempo_entrega,{},[],0,0,
caso_168,cliente_05_habitual,Cuánto se demora?,cuál es el tiempo de entrega?,consultar_tiempo_entrega,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 21, ""end_char"": 28, ""start_token"": 5, ""end_token"": 6, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_169,cliente_05_habitual,¿Cuánto demora el domicilio?,¿cuál es el tiempo de entrega el domicilio?,consultar_tiempo_entrega,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 22, ""end_char"": 29, ""start_token"": 6, ""end_token"": 7, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""domicilio"", ""normalized_text"": ""domicilio"", ""start_char"": 33, ""end_char"": 42, ""start_token"": 8, ""end_token"": 9, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,0,
caso_170,cliente_05_habitual,¿Ya casi llega mi pedido?,¿dónde está mi pedido mi pedido?,consultar_tiempo_entrega,{},[],0,0,
caso_171,cliente_05_habitual,Cuánto se demora?,cuál es el tiempo de entrega?,consultar_tiempo_entrega,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 21, ""end_char"": 28, ""start_token"": 5, ""end_token"": 6, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_172,cliente_05_habitual,Quiero una ejecutivo,quiero una ejecutivo,hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""ejecutivo"", ""normalized_text"": ""ejecutivo"", ""start_char"": 11, ""end_char"": 20, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_173,cliente_05_habitual,Por donde viene el domiciliario?,dónde está mi pedido el domiciliario?,consultar_tiempo_entrega,{},[],0,0,
caso_174,cliente_05_habitual,Cuánto se demora?,cuál es el tiempo de entrega?,consultar_tiempo_entrega,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 21, ""end_char"": 28, ""start_token"": 5, ""end_token"": 6, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_175,cliente_05_habitual,"¿Cuánto demora el domicilio, vecino?","¿cuál es el tiempo de entrega el domicilio, vecino?",consultar_tiempo_entrega,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 22, ""end_char"": 29, ""start_token"": 6, ""end_token"": 7, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""domicilio"", ""normalized_text"": ""domicilio"", ""start_char"": 33, ""end_char"": 42, ""start_token"": 8, ""end_token"": 9, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,0,
caso_176,cliente_05_habitual,"Patrón, ¿Ya casi llega mi pedido?","patrón, ¿dónde está mi pedido mi pedido?",consultar_tiempo_entrega,{},[],0,0,
caso_177,cliente_05_habitual,"¿Cuánto demora el domicilio, llave?","¿cuál es el tiempo de entrega el domicilio, llave?",consultar_tiempo_entrega,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 22, ""end_char"": 29, ""start_token"": 6, ""end_token"": 7, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""domicilio"", ""normalized_text"": ""domicilio"", ""start_char"": 33, ""end_char"": 42, ""start_token"": 8, ""end_token"": 9, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,0,
caso_178,cliente_05_habitual,Mándeme una ejecutivo,mándeme una ejecutivo,hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""ejecutivo"", ""normalized_text"": ""ejecutivo"", ""start_char"": 12, ""end_char"": 21, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_179,cliente_05_habitual,¿Cuánto demora el domicilio?,¿cuál es el tiempo de entrega el domicilio?,consultar_tiempo_entrega,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 22, ""end_char"": 29, ""start_token"": 6, ""end_token"": 7, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""domicilio"", ""normalized_text"": ""domicilio"", ""start_char"": 33, ""end_char"": 42, ""start_token"": 8, ""end_token"": 9, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,0,
caso_180,cliente_05_habitual,Necesito pedir un mojarra frita,necesito pedir un mojarra frita,hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""mojarra_frita"", ""canonical"": ""Mojarra Frita"", ""text"": ""mojarra frita"", ""normalized_text"": ""mojarra frita"", ""start_char"": 18, ""end_char"": 31, ""start_token"": 3, ""end_token"": 5, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""frito"", ""canonical"": ""frito"", ""text"": ""frita"", ""normalized_text"": ""frita"", ""start_char"": 26, ""end_char"": 31, ""start_token"": 4, ""end_token"": 5, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_181,cliente_05_habitual,Por donde viene el domiciliario?,dónde está mi pedido el domiciliario?,consultar_tiempo_entrega,{},[],0,0,
caso_182,cliente_05_habitual,¿Cuánto demora el domicilio?,¿cuál es el tiempo de entrega el domicilio?,consultar_tiempo_entrega,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 22, ""end_char"": 29, ""start_token"": 6, ""end_token"": 7, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""domicilio"", ""normalized_text"": ""domicilio"", ""start_char"": 33, ""end_char"": 42, ""start_token"": 8, ""end_token"": 9, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,0,
caso_183,cliente_05_habitual,"Llave, mándeme una combo","llave, mándeme una combo",hacer_pedido,{},[],0,0,
caso_184,cliente_05_habitual,¿Cuánto demora el domicilio?,¿cuál es el tiempo de entrega el domicilio?,consultar_tiempo_entrega,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 22, ""end_char"": 29, ""start_token"": 6, ""end_token"": 7, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""domicilio"", ""normalized_text"": ""domicilio"", ""start_char"": 33, ""end_char"": 42, ""start_token"": 8, ""end_token"": 9, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,0,
caso_185,cliente_05_habitual,"Quiero una corrientazo, patrón","quiero una almuerzo ejecutivo, patrón",hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""almuerzo ejecutivo"", ""normalized_text"": ""almuerzo ejecutivo"", ""start_char"": 11, ""end_char"": 29, ""start_token"": 2, ""end_token"": 4, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,1,
caso_186,cliente_05_habitual,"Llave, por donde viene el domiciliario?","llave, dónde está mi pedido el domiciliario?",consultar_tiempo_entrega,{},[],0,0,
caso_187,cliente_05_habitual,Por donde viene el domiciliario?,dónde está mi pedido el domiciliario?,consultar_tiempo_entrega,{},[],0,0,
caso_188,cliente_05_habitual,Quiero una ejecutivo,quiero una ejecutivo,hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""ejecutivo"", ""normalized_text"": ""ejecutivo"", ""start_char"": 11, ""end_char"": 20, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_189,cliente_05_habitual,"Vecino, por donde viene el domiciliario?","vecino, dónde está mi pedido el domiciliario?",consultar_tiempo_entrega,{},[],0,0,
caso_190,cliente_05_habitual,"Mándeme una ejecutivo, vecino","mándeme una ejecutivo, vecino",hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""ejecutivo"", ""normalized_text"": ""ejecutivo"", ""start_char"": 12, ""end_char"": 21, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_191,cliente_05_habitual,"¿Cuánto demora el domicilio, llave?","¿cuál es el tiempo de entrega el domicilio, llave?",consultar_tiempo_entrega,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 22, ""end_char"": 29, ""start_token"": 6, ""end_token"": 7, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""domicilio"", ""normalized_text"": ""domicilio"", ""start_char"": 33, ""end_char"": 42, ""start_token"": 8, ""end_token"": 9, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,0,
caso_192,cliente_05_habitual,Por donde viene el domiciliario?,dónde está mi pedido el domiciliario?,consultar_tiempo_entrega,{},[],0,0,
caso_193,cliente_05_habitual,Mándeme una hamburguesa,mándeme una hamburguesa,hacer_pedido,{},[],0,0,
caso_194,cliente_05_habitual,Mándeme una combo,mándeme una combo,hacer_pedido,{},[],0,0,
caso_195,cliente_05_habitual,"Vecino, ¿Ya casi llega mi pedido?","vecino, ¿dónde está mi pedido mi pedido?",consultar_tiempo_entrega,{},[],0,0,
caso_196,cliente_05_habitual,"Vecino, necesito pedir un hamburguesa","vecino, necesito pedir un hamburguesa",hacer_pedido,{},[],0,0,
caso_197,cliente_05_habitual,"Me regala un cazuela, patrón","por favor me da un cazuela, patrón",hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""cazuela"", ""canonical"": ""cazuela"", ""text"": ""cazuela"", ""normalized_text"": ""cazuela"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 80, ""source"": ""PhraseMatcher""}]",1,0,
caso_198,cliente_05_habitual,"Llave, por donde viene el domiciliario?","llave, dónde está mi pedido el domiciliario?",consultar_tiempo_entrega,{},[],0,0,
caso_199,cliente_05_habitual,"Patrón, por donde viene el domiciliario?","patrón, dónde está mi pedido el domiciliario?",consultar_tiempo_entrega,{},[],0,0,
caso_200,cliente_05_habitual,Quiero una hamburguesa,quiero una hamburguesa,hacer_pedido,{},[],0,0,
caso_201,cliente_06_profesional,Me manda la cotiza?,me manda la cotización?,solicitar_factura,{},[],0,0,
caso_202,cliente_06_profesional,Me regala un hamburguesa,por favor me da un hamburguesa,hacer_pedido,{},[],0,0,
caso_203,cliente_06_profesional,¿Me envían factura?,¿me envían factura?,solicitar_factura,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura"", ""normalized_text"": ""factura"", ""start_char"": 11, ""end_char"": 18, ""start_token"": 3, ""end_token"": 4, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_204,cliente_06_profesional,Necesito factura a nombre de la empresa,necesito factura necesito factura electrónica,solicitar_factura,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura"", ""normalized_text"": ""factura"", ""start_char"": 9, ""end_char"": 16, ""start_token"": 1, ""end_token"": 2, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura electrónica"", ""normalized_text"": ""factura electrónica"", ""start_char"": 26, ""end_char"": 45, ""start_token"": 3, ""end_token"": 5, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,1,
caso_205,cliente_06_profesional,Tienen el menú del día?,tienen el menú del día?,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 10, ""end_char"": 14, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_206,cliente_06_profesional,Tienen el menú del día?,tienen el menú del día?,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 10, ""end_char"": 14, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_207,cliente_06_profesional,"Estimado, necesito pedir un cazuela","estimado, necesito pedir un cazuela",hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""cazuela"", ""canonical"": ""cazuela"", ""text"": ""cazuela"", ""normalized_text"": ""cazuela"", ""start_char"": 28, ""end_char"": 35, ""start_token"": 5, ""end_token"": 6, ""priority"": 80, ""source"": ""PhraseMatcher""}]",1,0,
caso_208,cliente_06_profesional,Envíame la carta,envíame la menú,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 11, ""end_char"": 15, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_209,cliente_06_profesional,Me regala un hamburguesa,por favor me da un hamburguesa,hacer_pedido,{},[],0,0,
